storm_date,storm_time,state_name,magnitude,fatality_count,length,width
2004-07-31,18:21:00,Minnesota,1,0,0.5,300
2014-08-24,16:47:00,Minnesota,0,0,5.67,450
2003-06-24,18:33:00,Minnesota,2,0,5.5,2640
2017-07-19,13:00:00,Minnesota,0,0,0.5,150
2010-07-14,05:27:00,Minnesota,1,0,8.44,600
1998-03-29,17:18:00,Minnesota,3,1,12,6600
2012-08-23,19:43:00,Minnesota,0,0,3.2,300
2010-08-13,14:22:00,Minnesota,1,0,4.87,420
2008-05-25,16:15:00,Minnesota,0,0,1.25,150
2001-05-01,18:02:00,Minnesota,2,0,7,1320
1996-10-26,16:30:00,Minnesota,2,0,4,225
2016-07-05,18:39:00,Minnesota,1,0,3.67,300
2011-05-22,13:13:00,Minnesota,1,1,13.57,2640
2004-07-12,22:15:00,Minnesota,1,0,5,150
2016-07-11,16:52:00,Minnesota,2,0,2.22,1200
2001-06-11,14:06:00,Minnesota,2,0,8,450
2014-09-19,18:21:00,Minnesota,1,0,7,900
1997-01-24,17:00:00,Tennessee,4,0,6.5,900
2015-12-23,22:14:00,Tennessee,2,0,8.37,750
2002-11-10,19:54:00,Tennessee,2,0,5.5,225
2008-02-05,19:40:00,Tennessee,4,3,16.17,2640
1999-01-22,04:15:00,Tennessee,3,0,4.3,2640
2015-12-23,16:43:00,Tennessee,1,0,1.21,150
2011-04-27,06:47:00,Tennessee,0,0,5.6,300
2012-04-26,17:44:00,Tennessee,2,0,1.89,600
2005-11-15,16:36:00,Tennessee,1,0,0.2,225
2009-05-03,16:22:00,Tennessee,1,0,3.2,900
1998-04-16,16:35:00,Tennessee,3,0,8.6,2640
2003-05-04,22:43:00,Tennessee,3,0,21,1320
2010-06-25,14:57:00,Tennessee,0,0,0.67,150
2013-01-30,02:59:00,Tennessee,2,0,4.97,600
2002-11-10,20:10:00,Tennessee,2,0,2.9,300
2017-07-05,17:58:00,Tennessee,1,0,1.54,600
2003-05-04,22:35:00,Tennessee,4,11,39,2640
2014-04-28,05:46:00,Tennessee,0,0,1.54,225
2007-04-26,17:52:00,Tennessee,1,0,4.6,225
1999-01-17,19:05:00,Tennessee,1,1,10,0
2010-04-24,18:42:00,Tennessee,0,0,1.51,150
2004-05-31,01:30:00,Tennessee,1,0,7.5,180
2011-02-28,13:25:00,Tennessee,1,0,2.2,270
2011-04-27,13:26:00,Tennessee,1,0,2.2,240
2017-03-27,16:18:00,Tennessee,1,0,5.5,300
2017-03-01,07:51:00,Tennessee,1,0,3.91,600
2013-01-30,03:01:00,Tennessee,0,0,0.92,225
2017-03-01,07:17:00,Tennessee,0,0,3.15,300
2011-04-27,16:11:00,Tennessee,2,0,3.84,600
2015-07-02,16:22:00,Tennessee,0,0,0.32,150
2011-04-27,06:55:00,Tennessee,2,0,2.3,1500
2013-01-30,04:29:00,Tennessee,0,0,6.65,600
2014-04-28,16:10:00,Tennessee,2,0,12.08,450
2012-10-01,16:31:00,Tennessee,1,0,1.47,450
2009-04-13,19:45:00,Tennessee,0,0,0.5,90
2011-04-04,12:52:00,Tennessee,0,0,0.81,150
2000-07-20,15:10:00,Tennessee,0,0,0.1,60
2016-03-27,16:24:00,Tennessee,1,0,2.01,300
2017-04-05,14:47:00,Tennessee,1,0,7.1,450
2011-04-27,07:03:00,Tennessee,0,0,0.5,300
2016-03-31,15:31:00,Tennessee,0,0,3.49,1050
2006-04-02,21:25:00,Tennessee,2,0,0.8,90
2017-05-24,10:36:00,Tennessee,0,0,2.1,225
2009-03-28,18:00:00,Tennessee,1,0,1,150
1997-03-01,05:45:00,Tennessee,2,0,5,600
2011-04-27,17:31:00,Tennessee,4,0,14.45,3960
1996-04-20,05:45:00,Tennessee,2,0,0.5,600
2011-04-27,19:29:00,Tennessee,2,0,8.8,450
2011-05-23,17:52:00,Tennessee,2,0,30.59,525
2013-05-31,05:05:00,Tennessee,1,0,0.83,750
2011-04-09,16:00:00,Tennessee,1,0,3,450
2011-04-27,13:02:00,Tennessee,1,1,17,360
2013-01-30,03:37:00,Tennessee,0,0,5.84,150
2011-04-27,19:31:00,Tennessee,0,0,1.1,600
2015-12-23,18:55:00,Tennessee,3,0,48.38,2400
2008-02-05,20:40:00,Tennessee,2,0,25.32,900
2011-04-27,16:03:00,Tennessee,1,0,3.8,375
2017-04-30,07:46:00,Tennessee,0,0,2.1,300
2013-01-30,03:40:00,Tennessee,1,0,10.03,450
2017-11-18,16:53:00,Tennessee,1,0,10.93,300
2017-08-31,16:03:00,Tennessee,0,0,0.75,210
2017-04-05,15:59:00,Tennessee,1,0,3.4,375
2013-01-30,03:12:00,Tennessee,1,0,5.98,300
2000-05-27,13:46:00,Tennessee,3,0,17.2,1500
2016-11-29,21:24:00,Tennessee,1,0,3.51,600
2011-04-26,19:27:00,Tennessee,0,0,1.47,450
2004-10-18,20:12:00,Tennessee,1,0,8.3,900
2009-04-10,11:19:00,Tennessee,4,2,23.25,2250
2002-11-10,17:40:00,Tennessee,1,0,4.1,150
2005-11-15,13:20:00,Tennessee,1,0,15,900
2011-03-23,17:54:00,Tennessee,2,0,9,300
2017-03-01,07:00:00,Tennessee,1,0,10.48,750
2017-08-31,14:07:00,Tennessee,0,0,1.25,150
2008-02-05,17:18:00,Tennessee,0,0,0.17,150
2012-02-29,18:30:00,Tennessee,0,0,0.75,300
2011-04-27,17:10:00,Tennessee,1,0,11.4,600
2016-03-31,15:45:00,Tennessee,0,0,0.71,150
2008-01-08,14:58:00,Tennessee,1,0,7.81,75
2002-11-10,17:50:00,Tennessee,1,0,4.2,150
2013-01-30,03:34:00,Tennessee,0,0,3.63,300
2010-05-02,02:24:00,Tennessee,2,0,25.74,2640
2012-04-26,18:00:00,Tennessee,0,0,3.77,300
1999-01-17,18:25:00,Tennessee,4,6,16,1500
2017-07-05,19:58:00,Tennessee,0,0,3.9,225
2013-01-30,04:01:00,Tennessee,0,0,1.53,225
2017-03-01,04:51:00,Tennessee,0,0,3.71,150
2005-11-15,16:04:00,Tennessee,2,0,0.5,600
1998-04-16,14:30:00,Tennessee,3,1,42.1,2640
2010-05-02,05:45:00,Tennessee,0,0,2.73,150
2017-03-01,07:40:00,Tennessee,1,0,7.17,600
2006-04-07,13:08:00,Tennessee,3,7,22.7,2640
2013-01-30,02:32:00,Tennessee,1,0,15.23,300
2016-03-31,15:28:00,Tennessee,1,0,1.46,225
1997-05-02,17:00:00,Tennessee,2,0,0.9,450
2013-01-13,15:36:00,Tennessee,0,0,1.59,300
2011-02-24,20:30:00,Tennessee,2,0,12.19,1200
2011-04-27,16:28:00,Tennessee,2,4,27.95,750
1997-03-29,00:30:00,Tennessee,3,0,4,300
2011-04-27,07:04:00,Tennessee,1,0,2.2,600
2003-05-11,02:50:00,Tennessee,3,0,1,1200
2008-02-05,17:00:00,Tennessee,2,0,8.09,450
2013-01-30,03:47:00,Tennessee,0,0,0.97,150
1997-03-29,00:10:00,Tennessee,3,0,8,300
2010-04-24,15:26:00,Tennessee,1,0,25.64,1200
2011-04-09,16:15:00,Tennessee,0,0,1.04,150
2011-04-04,12:33:00,Tennessee,1,0,7.25,450
2011-04-27,22:40:00,Tennessee,3,2,13.6,3000
2011-04-27,19:20:00,Tennessee,1,0,11,600
2008-02-05,17:55:00,Tennessee,1,0,5.09,450
1999-01-17,18:15:00,Tennessee,3,0,22,900
2010-05-02,04:00:00,Tennessee,2,0,9.15,1800
1999-01-22,04:25:00,Tennessee,1,0,3.5,300
2009-04-10,14:05:00,Tennessee,1,0,0.2,120
2017-03-09,21:54:00,Tennessee,0,0,0.96,450
2016-11-29,21:05:00,Tennessee,1,0,7.99,900
2011-04-26,19:54:00,Tennessee,0,0,8.23,75
2017-03-27,15:59:00,Tennessee,0,0,6.42,150
2011-04-27,20:47:00,Tennessee,0,0,2.3,900
2017-03-01,08:35:00,Tennessee,1,0,0.11,270
2015-07-14,12:46:00,Tennessee,1,0,10.53,900
2003-05-11,02:20:00,Tennessee,3,0,1,900
2006-04-02,18:32:00,Tennessee,3,16,18,2640
2011-04-27,04:40:00,Tennessee,1,0,2.89,300
2005-11-15,14:35:00,Tennessee,2,0,20,600
2011-04-27,06:45:00,Tennessee,2,0,2,450
2013-01-30,03:23:00,Tennessee,0,0,10.61,375
2002-11-09,22:05:00,Tennessee,2,0,50.6,1320
2009-05-08,15:58:00,Tennessee,2,0,4.5,600
2002-04-28,06:34:00,Tennessee,3,0,3.2,1050
2009-09-07,17:58:00,Tennessee,0,0,2.04,150
2001-11-26,23:25:00,Tennessee,3,2,5,600
1998-04-16,15:50:00,Tennessee,5,3,69.4,5280
2011-03-23,18:03:00,Tennessee,0,0,1,150
2003-05-04,20:35:00,Tennessee,2,0,4,750
1998-04-16,22:20:00,Tennessee,1,1,11.5,150
2011-04-27,13:15:00,Tennessee,0,0,1.78,150
2017-08-31,22:47:00,Tennessee,0,0,0.94,150
2017-11-18,15:52:00,Tennessee,0,0,0.91,225
2017-08-31,22:21:00,Tennessee,1,0,0.62,225
2011-04-27,17:07:00,Tennessee,0,0,0.75,330
2001-05-31,19:05:00,Tennessee,2,1,6.3,1320
2006-04-02,19:09:00,Tennessee,3,6,31,2640
2012-03-02,11:41:00,Tennessee,3,0,41,1200
2011-04-27,05:13:00,Tennessee,2,0,1.98,225
2002-04-28,01:40:00,Tennessee,1,0,3.5,225
2012-03-02,11:15:00,Tennessee,1,0,0.5,300
1996-03-16,17:15:00,Tennessee,0,0,1,300
2017-03-09,23:32:00,Tennessee,0,0,3.15,300
2002-11-10,19:31:00,Tennessee,3,7,8.3,900
2011-04-27,14:04:00,Tennessee,0,0,2.3,300
2009-06-12,16:00:00,Tennessee,1,0,0.1,90
2009-07-30,18:52:00,Tennessee,0,0,0.1,90
2011-04-27,17:00:00,Tennessee,0,0,1.16,150
1998-05-07,13:00:00,Tennessee,1,0,14,300
2003-05-04,23:53:00,Tennessee,3,0,11.5,3000
2013-03-18,06:40:00,Tennessee,1,0,10.62,450
2011-04-27,04:50:00,Tennessee,1,0,2.66,450
2008-02-05,18:21:00,Tennessee,3,3,31.13,1800
2008-02-05,17:23:00,Tennessee,1,0,0.73,150
2010-05-02,03:13:00,Tennessee,0,0,5.7,300
2011-04-27,14:49:00,Tennessee,1,0,3.4,300
2008-02-05,18:59:00,Tennessee,4,0,7.61,375
2010-04-24,23:50:00,Tennessee,2,0,14,300
1998-06-02,02:15:00,Tennessee,1,0,1,600
1997-06-17,18:13:00,Tennessee,1,0,1.7,90
2010-10-26,13:55:00,Tennessee,1,0,2,150
2017-03-01,07:37:00,Tennessee,0,0,3.32,300
2009-04-10,12:01:00,Tennessee,1,0,3.7,300
2013-01-30,03:10:00,Tennessee,0,0,11.65,225
2011-04-27,16:13:00,Tennessee,1,0,4,270
2017-11-18,17:04:00,Tennessee,0,0,6.9,375
1996-09-16,07:25:00,Tennessee,0,0,16,150
2017-02-07,09:16:00,Tennessee,0,0,0.5,150
2017-11-18,16:30:00,Tennessee,1,0,2.34,600
1998-05-07,12:30:00,Tennessee,1,0,6,300
2003-05-04,22:00:00,Tennessee,2,0,15,600
2011-04-27,20:51:00,Tennessee,3,6,15.8,4500
2008-04-11,10:00:00,Tennessee,1,0,1.6,60
1996-03-16,16:05:00,Tennessee,2,0,6,1200
1998-04-16,15:20:00,Tennessee,2,0,27.7,2640
2012-02-29,15:46:00,Tennessee,1,1,14.84,600
2011-04-27,19:25:00,Tennessee,1,0,12.5,600
2017-08-31,16:11:00,Tennessee,0,0,3.42,225
2011-02-24,22:02:00,Tennessee,2,0,7.51,300
1999-01-17,18:09:00,Tennessee,3,0,10,0
2011-03-23,19:50:00,Tennessee,3,0,5.8,1500
2002-11-09,22:15:00,Tennessee,2,0,4,660
2011-04-27,19:35:00,Tennessee,2,0,16.9,1320
2011-04-27,07:37:00,Tennessee,1,0,0.6,300
2008-02-05,20:10:00,Tennessee,1,0,31.59,600
1998-04-16,09:20:00,Tennessee,3,0,7.2,1200
1998-04-16,03:20:00,Tennessee,2,0,5,300
2016-02-02,16:55:00,Tennessee,1,0,2.64,300
2007-04-03,20:15:00,Tennessee,1,0,12,450
2012-03-02,15:48:00,Tennessee,1,0,0.63,300
2007-11-14,19:02:00,Tennessee,2,0,1.96,600
2009-07-30,16:01:00,Tennessee,0,0,0.14,150
2010-05-02,02:20:00,Tennessee,0,0,0.16,150
2010-05-02,05:17:00,Tennessee,1,0,5.05,1200
2013-01-30,03:41:00,Tennessee,1,0,4.59,450
2005-11-15,15:38:00,Tennessee,2,0,1.2,450
1999-01-17,18:35:00,Tennessee,1,1,12,1050
2017-08-31,15:19:00,Tennessee,0,0,0.25,150
1999-05-05,19:20:00,Tennessee,4,3,6,1740
2011-04-27,20:06:00,Tennessee,4,4,40.16,2640
2006-04-02,19:43:00,Tennessee,3,2,8,2640
2011-04-27,04:47:00,Tennessee,0,0,2.11,150
2017-03-01,08:04:00,Tennessee,1,0,7.62,450
2008-04-11,12:42:00,Tennessee,1,0,14.96,750
2017-03-27,17:12:00,Tennessee,1,0,7.26,900
2008-02-05,20:07:00,Tennessee,2,0,6.56,1320
2008-02-05,22:02:00,Tennessee,3,22,50.32,2640
2007-04-03,20:16:00,Tennessee,1,0,4.83,300
2012-03-02,17:10:00,Tennessee,1,0,0.2,300
2000-03-08,18:10:00,Wisconsin,1,0,1.7,210
2016-07-05,21:31:00,Wisconsin,0,0,0.83,150
1996-06-17,13:50:00,Wisconsin,1,0,0.5,300
2011-04-10,17:12:00,Wisconsin,2,0,17.08,2400
2016-06-26,01:30:00,Wisconsin,1,0,2.7,300
2005-06-04,15:27:00,Wisconsin,1,0,17,150
2005-07-25,15:07:00,Wisconsin,1,0,2,150
2013-07-22,16:15:00,Wisconsin,0,0,1.1,120
2014-06-29,21:00:00,Wisconsin,1,0,8.18,1800
2005-08-18,15:54:00,Wisconsin,1,0,10,75
2002-09-02,16:10:00,Wisconsin,2,0,17,225
1998-05-15,18:45:00,Wisconsin,2,0,20,450
1997-09-19,16:55:00,Wisconsin,0,0,0.1,150
2004-06-23,19:23:00,Wisconsin,0,0,0.1,75
2014-06-16,22:00:00,Wisconsin,1,0,1.17,150
2010-06-27,12:20:00,Wisconsin,1,0,4.6,300
2004-07-13,14:40:00,Wisconsin,1,0,4.2,1500
2010-04-30,18:00:00,Wisconsin,1,0,2,300
2014-06-16,23:21:00,Wisconsin,1,0,1.49,900
2003-05-10,19:39:00,Wisconsin,1,0,8.6,600
2011-04-10,17:08:00,Wisconsin,3,0,21.15,3150
2011-05-22,15:47:00,Wisconsin,1,0,8.18,375
2015-06-15,14:09:00,Wisconsin,0,0,0.35,75
2013-08-06,23:38:00,Wisconsin,1,0,20.69,525
2010-07-27,18:34:00,Wisconsin,1,0,3.35,150
2004-06-23,17:22:00,Wisconsin,1,0,5,150
2011-04-10,18:30:00,Wisconsin,2,0,11.97,1800
2011-04-10,17:30:00,Wisconsin,1,0,11.73,420
2008-06-07,16:48:00,Wisconsin,0,0,0.39,150
2010-06-21,18:39:00,Wisconsin,1,0,2.22,225
2001-06-11,20:13:00,Wisconsin,1,0,8,225
2014-06-29,21:18:00,Wisconsin,2,0,29.07,1200
2010-06-21,20:11:00,Wisconsin,2,0,5.22,2640
2005-08-18,13:18:00,Wisconsin,0,0,0.1,75
2007-03-31,17:18:00,Wisconsin,0,0,0.25,150
2010-05-04,18:13:00,Wisconsin,0,0,3.4,300
2017-06-28,17:55:00,Wisconsin,1,0,2.21,900
2000-07-02,17:30:00,Wisconsin,1,0,6.8,210
2016-07-12,01:05:00,Wisconsin,0,0,0.53,900
2010-07-27,18:59:00,Wisconsin,1,0,4.5,225
2013-08-21,16:24:00,Wisconsin,0,0,1.2,75
2011-08-23,16:05:00,Wisconsin,2,0,7.61,600
1998-05-15,16:50:00,Wisconsin,3,0,8,180
2016-07-05,19:48:00,Wisconsin,1,0,3.31,300
2011-05-22,13:33:00,Wisconsin,1,0,3.29,1800
2005-08-18,17:15:00,Wisconsin,3,1,18.6,1800
2006-05-24,15:57:00,Wisconsin,0,0,1,45
2008-06-12,13:29:00,Wisconsin,0,0,0.25,150
2014-06-16,23:08:00,Wisconsin,3,0,0.96,300
1997-07-16,14:38:00,Wisconsin,2,0,3.4,300
2016-07-05,20:10:00,Wisconsin,1,0,0.74,300
2011-04-10,19:53:00,Wisconsin,1,0,1.2,225
2002-09-02,17:35:00,Wisconsin,1,0,5,600
2010-07-27,18:20:00,Wisconsin,1,0,4.79,1980
2004-06-23,20:10:00,Wisconsin,1,0,7.6,450
2009-08-19,14:05:00,Wisconsin,0,0,0.39,75
2017-06-14,13:49:00,Wisconsin,1,0,2.78,300
2001-06-11,20:45:00,Wisconsin,1,0,6.3,225
1997-07-25,19:22:00,Wisconsin,1,0,2.7,519
2004-06-23,18:20:00,Wisconsin,1,0,18,150
2005-08-18,16:33:00,Wisconsin,2,0,14.5,600
2017-06-14,14:28:00,Wisconsin,1,0,8.02,375
2016-07-27,14:55:00,Wisconsin,0,0,0.2,75
1996-07-18,18:05:00,Wisconsin,2,1,6.4,600
2012-09-04,18:37:00,Wisconsin,2,0,0.72,225
2005-08-18,16:30:00,Wisconsin,1,0,1.9,225
2007-06-07,15:31:00,Wisconsin,3,0,40,3960
2008-01-07,16:39:00,Wisconsin,1,0,2.48,225
2011-04-10,19:43:00,Wisconsin,2,0,1.52,525
2015-08-18,20:25:00,Wisconsin,1,0,2.47,150
2005-08-18,18:37:00,Wisconsin,1,0,1.4,150
2008-06-07,16:45:00,Wisconsin,1,0,6,600
1996-07-18,18:05:00,Wisconsin,5,0,13.3,1200
2017-06-12,18:21:00,Wisconsin,0,0,2.13,150
2007-06-03,13:10:00,Wisconsin,1,0,0.45,150
2017-10-07,15:59:00,Wisconsin,0,0,9.7,300
2016-05-27,16:35:00,Wisconsin,1,0,4.5,990
2017-06-14,14:51:00,Wisconsin,1,0,5.8,450
2017-07-12,19:30:00,Wisconsin,0,0,0.73,90
2007-06-07,17:16:00,Wisconsin,1,0,3.6,600
1999-06-06,15:25:00,Wisconsin,0,0,0.1,90
2010-06-21,18:41:00,Wisconsin,1,0,0.16,120
2011-04-10,18:53:00,Wisconsin,1,0,14.93,450
2010-06-21,19:15:00,Wisconsin,1,0,1.32,300
2005-08-18,18:10:00,Wisconsin,1,0,1.6,300
2002-09-30,18:30:00,Wisconsin,2,0,3,750
2017-06-14,14:30:00,Wisconsin,0,0,2.83,150
2015-07-18,13:40:00,Wisconsin,1,0,4.94,150
1998-05-31,01:20:00,Wisconsin,1,0,1.4,240
2004-06-23,19:33:00,Wisconsin,3,0,33.3,1200
2010-06-17,20:57:00,Wisconsin,1,0,2.28,75
2005-06-11,14:04:00,Wisconsin,1,0,8,150
2017-06-28,18:38:00,Wisconsin,0,0,0.79,300
2007-06-07,16:37:00,Wisconsin,1,0,3,600
2016-06-30,18:16:00,Wisconsin,0,0,0.01,150
2016-08-20,09:03:00,Wisconsin,0,0,0.7,375
2008-06-07,12:57:00,Wisconsin,1,0,5.11,300
2002-04-18,18:13:00,Wisconsin,1,0,14,300
2007-06-07,15:01:00,Wisconsin,2,0,7.3,675
2008-01-07,16:02:00,Wisconsin,3,0,10.78,600
1998-08-23,17:30:00,Wisconsin,3,0,5.1,3900
2017-05-16,15:42:00,Wisconsin,3,1,82.53,3960
2008-07-19,21:44:00,Wisconsin,1,0,0.49,120
2008-07-16,14:37:00,Wisconsin,1,0,1.5,225
2015-06-17,16:03:00,Wisconsin,0,0,0.21,75
1998-05-30,22:28:00,Wisconsin,2,0,1,300
2014-06-16,22:00:00,Wisconsin,1,0,4.35,600
2000-06-01,17:06:00,Wisconsin,2,0,17,360
2013-08-06,23:40:00,Wisconsin,1,0,33.1,750
2001-09-06,18:09:00,Wisconsin,0,0,0.5,90
2014-06-29,21:26:00,Wisconsin,2,0,5.05,600
2013-08-06,23:24:00,Wisconsin,2,0,13.07,525
1998-05-15,17:05:00,Wisconsin,1,0,18,450
2011-05-22,16:15:00,Wisconsin,2,0,64.5,2400
2008-04-25,16:18:00,Wisconsin,1,0,21.09,225
2017-06-14,14:53:00,Wisconsin,0,0,3.05,150
1997-07-25,18:38:00,Wisconsin,1,0,1,300
2004-06-23,19:35:00,Wisconsin,1,0,7.8,600
2015-06-22,08:06:00,Wisconsin,0,0,7.39,180
2002-09-02,20:30:00,Wisconsin,1,0,0.3,225
2016-08-04,10:20:00,Wisconsin,1,0,4.35,750
2017-06-28,17:55:00,Wisconsin,1,0,0.57,450
1996-08-07,02:19:00,Wisconsin,1,0,0.4,300
2004-06-23,20:00:00,Wisconsin,1,0,3.5,300
1996-07-18,19:18:00,Wisconsin,1,0,7.6,375
2017-03-06,20:46:00,Wisconsin,1,0,2.6,600
2001-06-18,19:06:00,Wisconsin,3,2,34,2640
2016-07-11,22:41:00,Wisconsin,1,0,2.25,300
2008-06-07,15:40:00,Wisconsin,1,0,3.83,450
2013-07-09,18:50:00,Wisconsin,0,0,1.58,300
2009-06-23,19:09:00,Wisconsin,0,0,0.84,90
2008-06-07,13:32:00,Wisconsin,2,0,8.63,10560
2011-06-21,14:36:00,Wisconsin,1,0,0.87,300
2014-06-27,14:03:00,Wisconsin,1,0,7.02,300
2014-06-16,21:49:00,Wisconsin,1,0,0.49,75
1996-07-18,16:20:00,Wisconsin,1,0,3,300
1998-06-25,18:05:00,Wisconsin,2,0,2.5,300
2010-11-22,16:01:00,Wisconsin,0,0,0.87,375
2017-05-17,16:21:00,Wisconsin,1,0,1.06,750
2014-06-17,03:40:00,Wisconsin,1,0,6.78,1923
2016-07-05,20:13:00,Wisconsin,1,0,0.45,300
2004-06-23,19:35:00,Wisconsin,3,1,7.6,900
2005-08-18,15:05:00,Wisconsin,2,0,20,120
2004-06-23,18:53:00,Wisconsin,2,0,10,375
2011-06-21,14:38:00,Wisconsin,1,0,1.64,300
2011-08-19,15:45:00,Wisconsin,1,1,7.9,750
2002-09-02,15:22:00,Wisconsin,3,0,16,1320
2010-06-21,20:36:00,Wisconsin,1,0,5.89,600
2013-08-06,23:22:00,Wisconsin,1,0,9.79,375
2005-03-30,14:10:00,Wisconsin,0,0,0.2,150
2014-06-16,21:45:00,Wisconsin,2,0,3.76,300
2004-06-23,18:00:00,Wisconsin,1,0,4.5,150
2002-09-30,18:10:00,Wisconsin,1,0,5.2,1200
2008-05-22,17:42:00,California,2,0,2.8,225
2000-11-10,11:30:00,California,1,0,0.4,90
2007-02-25,14:24:00,California,0,0,1,15
2006-03-10,18:38:00,California,0,0,0.2,45
2015-08-06,21:15:00,California,1,0,3.98,2700
2011-04-07,17:52:00,California,0,0,0.11,30
1998-05-05,18:43:00,California,2,0,0.6,300
2005-07-23,15:06:00,California,0,0,2,150
1998-05-05,18:30:00,California,1,0,0.3,240
2010-01-23,14:54:00,California,1,0,1.64,6
2016-04-27,17:31:00,California,0,0,0.1,15
2017-01-11,02:01:00,California,0,0,0.42,390
2011-02-25,17:00:00,California,0,0,0.35,30
1999-04-03,18:30:00,California,0,0,0.1,30
2002-12-16,14:40:00,California,1,0,1.3,135
2004-12-29,14:10:00,California,0,0,0.2,9
2005-03-20,17:35:00,California,1,0,3,90
2005-05-09,16:30:00,California,0,0,1,0
2005-02-21,15:54:00,California,0,0,0.3,0
2007-09-01,17:30:00,California,0,0,13.05,225
2008-01-27,14:10:00,California,0,0,2.03,150
2005-02-21,15:30:00,California,0,0,0.1,0
1996-01-20,13:30:00,California,0,0,0.3,90
2002-05-20,16:59:00,California,1,0,2.7,120
2011-05-25,19:45:00,California,2,0,0.21,30
2011-03-23,17:00:00,California,0,0,1.09,30
1998-09-07,12:27:00,New Jersey,0,0,0.2,90
1997-09-11,13:10:00,New Jersey,1,0,0.3,150
2009-07-29,12:48:00,New Jersey,2,0,7.42,300
2012-09-04,16:31:00,New Jersey,0,0,0.16,75
1999-08-20,13:50:00,New Jersey,2,0,0.4,300
2003-09-23,06:14:00,New Jersey,1,0,1.8,360
1998-09-07,12:35:00,New Jersey,1,0,0.2,150
2010-09-16,16:05:00,New Jersey,1,0,2.23,750
2011-08-28,01:00:00,New Jersey,0,0,0.6,90
2007-03-23,17:45:00,New Mexico,0,0,1,225
2010-05-23,19:52:00,New Mexico,2,0,21.96,1320
1997-05-06,19:09:00,New Mexico,1,0,1,600
2010-05-23,20:12:00,New Mexico,2,0,8.82,1320
2010-05-14,10:50:00,New Mexico,0,0,0.4,360
2007-03-23,17:07:00,New Mexico,2,0,8.36,2640
2007-03-23,15:12:00,New Mexico,1,0,2.67,600
1996-07-25,15:25:00,New Mexico,2,0,2,150
2007-03-23,19:30:00,New Mexico,2,2,12.45,1050
2010-05-23,20:36:00,New Mexico,1,0,4.2,300
2008-10-11,18:33:00,New Mexico,0,0,0.02,30
2017-10-12,16:05:00,Washington,0,0,0.16,75
2014-10-23,14:40:00,Washington,1,0,1.3,198
2013-09-30,08:20:00,Washington,1,0,1,225
1997-05-31,14:45:00,Washington,1,0,5,150
2008-01-10,14:15:00,Washington,1,0,10.11,1320
2009-09-06,17:19:00,Washington,1,0,9.6,510
2015-12-10,13:15:00,Washington,1,0,0.82,1584
2017-03-24,17:10:00,Washington,0,0,2.3,45
2016-05-22,00:50:00,Washington,0,0,0.15,300
1997-05-31,13:40:00,Washington,1,0,12,150
2010-05-19,19:15:00,Washington,0,0,0.23,300
2010-06-24,12:25:00,Connecticut,1,0,0.16,300
2013-07-01,11:45:00,Connecticut,0,0,0.86,150
2016-08-10,11:29:00,Connecticut,0,0,2.69,150
2010-07-21,14:15:00,Connecticut,1,0,1.73,75
1998-05-31,19:30:00,Connecticut,1,0,0.3,90
2001-07-01,14:25:00,Connecticut,0,0,10,30
2010-07-21,14:05:00,Connecticut,1,0,0.57,150
1979-10-03,13:00:00,Connecticut,4,3,11.3,4200
2009-06-26,14:50:00,Connecticut,1,0,1.7,120
2014-07-27,10:50:00,Connecticut,0,0,0.72,300
2010-07-21,13:51:00,Connecticut,1,0,0.16,300
1989-07-10,14:45:00,Connecticut,4,0,3,300
1997-02-28,16:30:00,Mississippi,0,0,1,120
2005-04-06,08:42:00,Mississippi,2,0,13.5,1500
2017-04-30,08:41:00,Mississippi,0,0,4.28,300
2011-04-15,10:41:00,Mississippi,1,0,5.14,600
2016-11-29,18:12:00,Mississippi,1,0,8.9,600
2014-04-28,17:27:00,Mississippi,3,1,29.72,1200
2010-04-24,13:40:00,Mississippi,1,0,6.51,450
2014-04-28,16:53:00,Mississippi,2,0,10.31,900
2004-02-05,16:15:00,Mississippi,1,0,1.5,300
2011-04-27,14:42:00,Mississippi,5,23,37.1,3960
2017-04-30,07:14:00,Mississippi,1,0,2.73,2700
2016-02-02,14:48:00,Mississippi,1,0,7.13,450
2015-11-18,00:41:00,Mississippi,1,0,2.21,900
2009-03-25,23:17:00,Mississippi,1,0,4.92,750
2008-05-08,07:01:00,Mississippi,3,0,7.56,600
2011-04-15,12:47:00,Mississippi,1,0,3.75,300
2017-10-07,20:28:00,Mississippi,0,0,0.6,600
2004-11-24,00:33:00,Mississippi,0,0,1,90
2008-09-01,12:18:00,Mississippi,0,0,0.49,75
2008-09-01,13:00:00,Mississippi,0,0,1.29,150
2014-04-28,16:39:00,Mississippi,1,0,0.64,300
2003-05-06,21:30:00,Mississippi,2,0,1,300
2001-02-24,20:37:00,Mississippi,3,0,22,1200
2013-04-27,20:55:00,Mississippi,2,0,0.79,225
2017-04-30,08:51:00,Mississippi,0,0,2.63,750
2003-11-18,08:26:00,Mississippi,1,0,23.5,660
2017-04-30,06:24:00,Mississippi,1,0,14.44,1320
2000-12-16,11:30:00,Mississippi,2,0,12,1320
2008-04-04,11:17:00,Mississippi,1,0,2.24,600
2005-09-25,02:49:00,Mississippi,2,0,5,2400
2002-11-10,19:30:00,Mississippi,2,0,10,3000
